probe	GC	102-11C_S3_L001_coverage	126-11c_S9_L001_coverage	1ES86798_S2_L001_coverage	1EV02973_S11_L001_coverage	1EV02981_S8_L001_coverage	2KK58589_S7_L001_coverage	2KR049010_S2_L001_coverage	512022_S1_L001_coverage	BL37577_S10_L001_coverage	BL37590_S4_L001_coverage	C00413_S5_L001_coverage	C00434_S6_L001_coverage	CC50362-2_S1_L001_coverage	CC50362-3_S4_L001_coverage	IMIN44_S12_L001_coverage	ZL10_S3_L001_coverage
	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	49.1667	49.1667	0	0
	100	100	0	0	0	0	100	0	0	0	77.5	100	100	76.6667	0	0
	100	100	0	0	0	0	100	0	0	0	34.1667	100	5.83333	9.16667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	30	0	100	0	68.3333	0	0
	100	100	0	0	0	0	100	0	0	90	0	100	0	88.3333	0	0
	100	100	0	100	75.8333	0	100	0	75.8333	0	100	100	68.3333	55	0	0
	100	100	0	18.3333	79.1667	0	100	77.5	100	34.1667	47.5	100	100	100	0	0
	100	100	95.8333	0	100	0	100	100	95.8333	100	83.3333	100	100	100	82.5	0
	100	100	0	0	0	0	100	0	0	0	0	100	42.5	36.6667	0	0
	100	100	0	0	0	0	100	0	0	39.1667	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	100	0	100	99.1667	100	0	0
	100	100	0	0	0	0	100	0	0	29.1667	0	100	66.6667	100	0	0
	100	100	0	0	0	0	100	0	0	71.6667	0	100	100	100	0	0
	100	100	30.8333	0	99.1667	59.1667	100	0	44.1667	100	80	100	100	100	0	0
	100	100	100	0	100	100	100	0	100	100	100	100	100	100	0	0
	100	100	85	0	100	74.1667	100	0	82.5	100	100	100	100	100	0	0
	100	100	0	0	70	0	100	0	0	70	100	100	97.5	70	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	94.1667	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	82.5	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	87.5	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	41.6667	100	0	0	0	0
	100	100	0	0	0	0	42.5	40	0	0	0	100	28.3333	0	0	0
	100	100	0	0	0	0	60.8333	0	0	0	62.5	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	54.1667	100	0	0	0	0
	100	100	0	0	0	0	78.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	45.8333	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	46.6667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	95	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	14.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	98.3333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	3.33333	100	0	0	0	100	100	7.5	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	41.6667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	43.3333	0	0	0	49.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	75.8333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	73.3333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	22.5	0	0	0	23.3333	100	0	32.5	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	1.66667	0	0
	100	100	0	0	0	0	44.1667	0	0	0	0	75.8333	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	45.8333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	46.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	96.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	91.6667	0	0	0	88.3333	100	32.5	0	0	0
	100	100	0	0	0	0	61.6667	0	0	0	70	100	65	0	0	0
	100	100	55.8333	31.6667	32.5	32.5	33.3333	30.8333	28.3333	33.3333	33.3333	100	33.3333	33.3333	0	32.5
	100	100	81.6667	55.8333	57.5	57.5	59.1667	52.5	53.3333	59.1667	59.1667	100	58.3333	58.3333	0	32.5
	100	100	0	0	0	0	100	0	0	98.3333	17.5	100	0	0	0	0
	100	100	0	0	27.5	0	100	0	96.6667	100	100	100	0	76.6667	0	0
	100	100	0	0	100	0	100	0	100	100	100	100	3.33333	100	0	0
	100	100	41.6667	0	100	0	100	0	54.1667	100	63.3333	100	100	100	0	0
	100	100	100	0	71.6667	0	100	0	0	5.83333	100	100	100	100	0	0
	100	100	75	0	100	0	100	0	0	0	76.6667	100	100	100	0	0
	100	100	0	0	17.5	0	73.3333	50	35.8333	0	0	100	62.5	83.3333	0	0
	100	100	0	0	5.83333	0	61.6667	61.6667	47.5	0	0	100	50.8333	71.6667	0	0
	100	100	0	0	29.1667	0	40	0	0	0	0	73.3333	35.8333	35.8333	0	0
	100	100	32.5	0	100	0	100	0	0	99.1667	0	100	100	100	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	100	0	100	0	100	0	0	100	0	100	100	100	0	0
	100	100	38.3333	0	22.5	0	100	0	0	33.3333	0	100	70.8333	40.8333	0	0
	100	100	0	0	0	0	98.3333	0	0	0	0	100	5.83333	0	0	0
	100	100	0	0	0	0	42.5	0	0	0	0	100	0	0	0	0
	70.8333	35	0	0	0	0	0	0	0	0	0	80	0	0	0	0
	100	0	0	0	0	0	10.8333	0	0	0	0	39.1667	0	0	0	0
	100	85.8333	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	55.8333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	29.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	75.8333	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	100	48.3333	100	0	0	100	0	100	100	100	0	0
	100	100	0	0	100	67.5	100	0	0	100	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	95.8333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	98.3333	0	98.3333	98.3333	100	0	65.8333	99.1667	0	100	100	100	0	0
	100	100	88.3333	0	100	25.8333	100	0	0	100	0	100	100	100	0	0
	100	100	25.8333	0	100	0	100	60	0	100	5.83333	100	100	100	0	0
	100	100	100	0	23.3333	0	100	100	0	100	100	100	100	100	0	0
	100	100	46.6667	0	0	0	100	22.5	0	82.5	59.1667	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	5.83333	76.6667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	23.3333	0	0	0	96.6667	0	75	0	0	100	0	0	0	0
	100	100	25.8333	56.6667	30	33.3333	80	62.5	75.8333	64.1667	67.5	100	76.6667	69.1667	59.1667	63.3333
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	78.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	98.3333	97.5	0	0	0	0	98.3333	0	0	0	0	97.5	0	0	0	0
	100	50.8333	0	0	0	0	38.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	94.1667	0	0	0	10	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	36.6667	0	100	34.1667	34.1667	0	0
	100	100	0	0	0	0	100	0	0	100	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	100	14.1667	100	100	100	0	0
	100	100	0	0	0	0	100	48.3333	0	81.6667	100	100	100	100	0	0
	100	100	0	0	0	0	100	100	0	99.1667	100	100	100	100	0	0
	100	100	0	0	94.1667	0	100	100	0	100	5	100	100	100	0	0
	100	100	94.1667	0	100	0	100	29.1667	63.3333	100	92.5	100	100	100	0	0
	100	100	99.1667	0	99.1667	0	100	0	100	98.3333	100	100	99.1667	100	0	0
	100	100	40	0	75	0	100	0	20	63.3333	20.8333	100	72.5	72.5	0	0
	100	100	0	0	0	0	97.5	0	0	0	79.1667	100	0	0	0	0
	100	100	39.1667	0	58.3333	0	100	49.1667	0	58.3333	100	100	50.8333	49.1667	0	0
	100	100	100	0	100	9.16667	100	100	0	100	81.6667	100	100	100	0	0
	100	100	100	76.6667	100	100	100	100	0	100	64.1667	100	100	100	0	0
	100	100	100	93.3333	100	100	100	100	79.1667	100	74.1667	100	100	100	0	0
	100	100	100	0	100	0.833333	100	100	100	100	0	100	100	100	0	0
	100	100	100	0	57.5	0	100	100	1.66667	100	0	100	100	100	0	0
	100	100	3.33333	0	0	0	100	77.5	0	27.5	0	100	97.5	97.5	0	0
	100	100	0	0	0	0	100	71.6667	0	21.6667	0	100	91.6667	91.6667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	100	0	40.8333	0	100	0	0	100	61.6667	100	100	100	0	0
	100	100	42.5	0	100	0	100	0	0	100	84.1667	100	100	100	0	0
	100	100	15	13.3333	50	16.6667	100	11.6667	14.1667	52.5	20	100	100	100	0	27.5
	100	100	100	0	79.1667	0	100	35	82.5	100	0	100	100	100	0	0
	100	100	10	13.3333	13.3333	10	100	13.3333	9.16667	13.3333	13.3333	100	18.3333	26.6667	0	17.5
	100	100	0	0	0	0	100	0	0	0	0	100	0	100	0	0
	100	100	0	0	0	0	100	0	0	0	55	100	0	63.3333	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	2.5	100	32.5	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	4.16667	0	0	0
	100	100	0	0	0	0	93.3333	0	0	0	38.3333	100	0	0	0	0
	100	100	100	0	100	0	100	100	100	100	0	100	100	100	0	0
	100	100	0	0	0	0	97.5	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	5.83333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	49.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	19.1667	0	0	0	0	93.3333	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	96.6667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	3.33333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	97.5	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	47.5	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	49.1667	0	0	30.8333	100	50.8333	37.5	43.3333	29.1667	100	46.6667	54.1667	0	35
	100	100	0	0	0	0	100	0	0	0	0	100	32.5	0	0	0
	100	100	0	0	0	0	100	0	0	0	84.1667	100	100	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	38.3333	0	0	0
	100	100	0	0	0	0	35.8333	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	70.8333	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	20.8333	0	0	0
	100	100	0	0	0	0	100	0	0	0	70.8333	100	100	76.6667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	20.8333	0	100	80	100	0	0
	100	100	65.8333	0	0	0	100	0	0	100	0	100	100	100	0	0
	100	100	100	0	100	0	100	0	0	100	12.5	100	100	100	0	0
	100	100	100	0	79.1667	0	100	0	0	100	100	100	100	100	0	0
	100	100	89.1667	0	0	0	100	63.3333	0	84.1667	65.8333	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	51.6667	68.3333	100	100	100	0	0
	100	100	0	81.6667	0	0	100	100	0	0	0	100	50.8333	100	0	0
	100	100	0	100	0	0	100	100	0	0	0	100	100	100	0	0
	100	100	35	25	0	0	100	100	0	63.3333	0	100	100	100	0	0
	100	100	100	0	0	0	100	100	0	77.5	0	100	100	100	0	0
	100	100	100	0	100	0	100	100	0	100	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	100	100	100	100	100	0	0
	100	100	100	0	100	0	100	80.8333	0	100	0	100	100	100	0	0
	100	100	6.66667	0	16.6667	0	100	99.1667	0	99.1667	0	100	99.1667	99.1667	0	0
	100	100	63.3333	13.3333	93.3333	92.5	100	100	9.16667	99.1667	0	100	100	100	0	0
	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0
	100	100	66.6667	98.3333	100	45.8333	100	100	100	100	75.8333	100	100	100	0	0
	100	100	0	0	20	0	100	100	55	100	0	100	100	100	0	0
	100	100	0	0	0	0	100	100	0	30	0	100	65	67.5	0	0
	100	100	0	0	0	0	100	100	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	61.6667	0	0	74.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	34.1667	0	56.6667	0	100	0	0	100	95.8333	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	30	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	17.5	0	0	96.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	89.1667	0	0	0	0	100	0	0	0	0
	100	45	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	0	0	0	0	0	0	0	0	0	0	73.3333	0	0	0	0
	100	100	100	0	100	0	100	0	0	100	0	100	100	100	0	0
	100	100	100	0	100	0	100	57.5	96.6667	100	100	100	100	100	0	0
	100	100	100	0	76.6667	0	100	3.33333	67.5	100	49.1667	100	100	100	0	0
	100	100	100	0	100	0	100	0	100	100	0	100	100	100	0	0
	100	100	100	0	100	0	100	0	23.3333	100	54.1667	100	100	100	0	0
	100	100	87.5	15.8333	100	0	100	60.8333	60.8333	100	100	100	100	100	0	0
	100	100	100	100	100	0	100	100	100	100	100	100	100	100	0	0
	100	100	100	100	100	0	100	100	25.8333	100	40	100	100	100	0	0
	100	100	83.3333	12.5	86.6667	0	100	100	0	100	100	100	100	100	0	0
	100	100	0	0	0	0	100	15.8333	0	100	100	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	68.3333	98.3333	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	30.8333	99.1667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	66.6667	0	0
	100	100	100	0	100	80	100	100	100	100	0	100	100	100	0	0
	100	100	100	0	100	100	100	100	100	100	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	64.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	96.6667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	22.5	0	0
	100	100	74.1667	0	100	0	100	100	0	100	0	100	100	100	0	0
	100	100	99.1667	0	100	65.8333	100	30	80	100	0	100	100	99.1667	0	0
	100	100	100	0	100	100	100	91.6667	100	100	0	100	100	100	0	0
	100	100	100	0	100	41.6667	100	34.1667	29.1667	100	0	100	100	100	0	0
	100	100	100	0	100	5.83333	100	26.6667	35.8333	100	0	100	100	100	0	0
	100	100	100	0	100	59.1667	100	100	100	100	39.1667	100	100	100	0	0
	100	100	55.8333	0	100	0	100	38.3333	53.3333	100	100	100	100	100	0	0
	100	100	38.3333	0	95.8333	5.83333	100	0	3.33333	60.8333	40.8333	100	97.5	97.5	0	0
	100	100	100	0	100	100	100	33.3333	100	100	95	100	100	100	0	0
	100	100	100	0	100	32.5	100	100	100	100	5.83333	100	100	100	0	0
	100	100	100	0	100	0	100	100	100	100	96.6667	100	100	100	0	0
	100	100	100	62.5	100	0	100	100	92.5	100	42.5	100	100	100	0	0
	100	100	100	100	100	0	100	100	100	100	30	100	100	100	0	29.1667
	100	100	100	63.3333	100	0	100	100	100	100	79.1667	100	100	100	0	100
	100	100	100	5.83333	100	55.8333	100	99.1667	100	100	0	100	100	100	0	28.3333
	100	100	100	100	100	100	100	100	100	100	5.83333	100	100	100	0	0
	100	100	100	100	100	100	100	100	100	100	95.8333	100	100	100	0	0
	100	100	100	96.6667	100	100	100	100	100	100	0	100	100	100	0	0
	100	100	100	100	100	59.1667	100	100	100	100	0	100	100	100	0	0
	100	100	100	100	100	14.1667	100	100	100	100	0	100	100	100	95	0
	100	100	100	100	100	100	100	100	100	100	0	100	100	100	58.3333	0
	100	100	100	5	100	55	100	100	100	100	89.1667	100	100	100	0	0
	100	100	100	0	100	0	100	100	100	100	80	100	100	100	0	0
	100	100	100	0	100	0	100	100	100	100	0	100	100	100	0	0
	100	100	100	0	100	88.3333	100	100	85.8333	100	0	100	100	100	0	0
	100	100	100	0	75.8333	40.8333	100	100	0	100	0	100	100	100	0	0
	100	100	40.8333	0	0	0	100	96.6667	0	82.5	0	100	100	100	0	0
	100	100	38.3333	0	8.33333	0	100	58.3333	0	99.1667	0	100	99.1667	99.1667	0	0
	100	100	100	0	100	0	100	100	0	100	0	100	100	100	0	0
	100	100	100	0	100	0	100	100	0	100	0	100	100	100	0	0
	100	100	15.8333	0	35.8333	0	100	60	0	100	0	97.5	100	100	0	0
	100	100	0	0	0	0	100	0	0	15.8333	0	100	25	22.5	0	0
	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	95	100	51.6667	50.8333	0	0
	100	100	0	0	0	0	100	0	0	0	75.8333	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	27.5	14.1667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	67.5	0	100	54.1667	67.5	70	0	100	0	0	0	0
	100	100	0	0	0	0	94.1667	0	0	0	0	100	0	25	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	100	0	52.5	50.8333	43.3333	50	73.3333	0	0	41.6667	0	0	60.8333	48.3333	0	0
	99.1667	0	52.5	50.8333	43.3333	50	73.3333	0	0	41.6667	0	0	60.8333	48.3333	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	4.16667	42.5	0	0
	100	100	0	0	82.5	0	100	0	0	85	99.1667	100	99.1667	99.1667	0	0
	100	100	0	0	43.3333	0	100	0	0	100	60.8333	100	43.3333	43.3333	0	0
	100	100	0	0	27.5	0	100	0	0	100	45	100	27.5	27.5	0	0
	100	100	0	0	0	0	86.6667	0	0	10.8333	0	100	0	0	0	0
	100	100	0	0	0	0	40	0	0	0	0	100	0	0	0	0
	100	100	1.66667	0	0	1.66667	0	0	0	0	9.16667	100	0	1.66667	0	0
	100	100	40.8333	0	0	40.8333	34.1667	0	0	0	50.8333	100	20	42.5	0	23.3333
	100	51.6667	88.3333	0	0	88.3333	62.5	0	0	0	99.1667	100	67.5	90	0	45.8333
	100	100	0	0	100	0	100	0	95.8333	100	0	100	100	100	100	0
	100	100	0	0	100	0	100	0	0	100	0	100	100	100	89.1667	0
	100	100	0	0	100	25.8333	100	45	0	100	0	100	100	100	0	0
	100	100	76.6667	0	100	100	100	100	14.1667	100	0	100	100	100	0	0
	100	100	100	0	100	90	100	100	100	100	0	100	100	100	0	0
	100	100	100	0	100	0	100	100	100	100	0	100	100	100	0	0
	100	100	100	0	98.3333	0	100	100	32.5	100	0	100	100	100	3.33333	0
	100	100	100	80.8333	100	75.8333	100	100	95.8333	100	37.5	100	100	100	100	95.8333
	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
	100	100	100	25.8333	100	21.6667	100	100	95.8333	100	100	100	100	100	47.5	90.8333
	100	100	35.8333	0	60.8333	0	100	100	0	100	100	100	100	100	0	0
	100	100	7.5	0	32.5	0	100	100	0	100	100	100	93.3333	100	0	0
	100	100	90.8333	100	0	0	100	0	0	0	0	100	90.8333	90.8333	0	0
	100	100	100	100	0	0	100	0	0	0	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	53.3333	100	0	0	0	0
	100	100	0	0	0	0	26.6667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	30.8333	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	45	0	0	0	60.8333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	100	0	100	0	100	97.5	100	100	2.5	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	68.3333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	3.33333	0	100	0	0	18.3333	12.5	100	72.5	64.1667	0	0
	100	100	47.5	0	100	20.8333	100	0	0	100	0	100	100	100	0	0
	100	100	100	61.6667	100	100	100	0	52.5	100	0	100	100	100	0	0
	100	100	100	100	100	100	100	36.6667	100	100	0	100	100	100	0	0
	100	100	100	100	100	100	100	100	100	100	0	100	100	100	32.5	0
	100	100	100	72.5	100	70	100	100	100	100	98.3333	100	100	100	100	0
	100	100	75	0	0.833333	0	100	0	80.8333	75.8333	100	100	98.3333	98.3333	0	0
	100	100	100	0	100	0	100	100	100	100	36.6667	100	100	100	30.8333	0
	100	100	100	0	100	0	100	100	88.3333	100	100	100	100	100	0	0
	100	100	70	0	100	0	100	100	0	100	44.1667	100	100	100	0	0
	100	100	79.1667	0	35	0	100	100	0	32.5	0.833333	100	100	100	0	0
	100	100	100	0	0	0	100	73.3333	0	0	100	100	100	100	0	0
	100	100	76.6667	0	0	0	100	0	0	0	100	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	40	50	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	19.1667	97.5	100	0	19.1667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	100	100	0	0
	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	93.3333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	15	0	100	40	66.6667	0	0
	100	100	0	0	41.6667	0	100	0	0	100	0	100	100	100	0	0
	100	100	22.5	0	98.3333	0	100	0	0	100	69.1667	100	98.3333	100	0	0
	100	100	100	19.1667	100	19.1667	100	0	20	100	100	100	100	100	19.1667	20
	100	100	100	0	90.8333	0	100	0	0	26.6667	65	100	100	100	0	0
	100	100	10.8333	0	0	0	99.1667	0	0	0	22.5	100	26.6667	26.6667	0	0
	100	100	0	0	0	0	69.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	60.8333	0	25	76.6667	100	100	100	0	0
	100	100	0	0	48.3333	48.3333	84.1667	0	0	48.3333	0	100	48.3333	48.3333	0	0
	100	100	0	0	99.1667	11.6667	100	0	0	95	0	100	100	100	0	0
	100	100	0	0	2.5	0	100	0	0	0	0	100	6.66667	2.5	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	27.5	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	96.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	97.5	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	85.8333	63.3333	0	100	100	0	100	99.1667	100	100	100	0	0
	100	100	0	0	0	0	97.5	0	0	0	82.5	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	85.8333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	32.5	100	0	0	0	0
	100	100	0	0	0	0	31.6667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	100	100	0	100	100	0	100	44.1667	100	100	100	0	0
	100	100	0	0	69.1667	0	100	0	0	1.66667	100	100	0	0	0	0
	100	100	0	0	100	0	100	0	0	100	100	100	0	27.5	0	0
	100	100	0	0	7.5	0	100	0	0	8.33333	50.8333	100	0	100	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	100	0	0
